Date,Country,Production_Tons,Export_Tons,USD_Price,Month,Year,Season
2024-07-30,Saudi Arabia,299781,29712,7.54,7,2024,Summer
2017-06-07,Poland,174429,17866,13.52,6,2017,Summer
2013-12-25,Germany,296232,37222,17.71,12,2013,Winter
2017-02-07,Peru,260657,23371,10.58,2,2017,Winter
2016-03-14,Egypt,349060,21549,16.59,3,2016,Ramadan
2018-08-31,Canada,206723,32552,15.1,8,2018,Summer
2017-07-07,India,338907,38400,13.29,7,2017,Summer
2012-01-05,Sweden,264955,6554,11.75,1,2012,Winter
2015-04-19,Argentina,203284,5799,14.47,4,2015,Ramadan
2024-03-02,Japan,164244,36746,17.08,3,2024,Ramadan
2011-06-09,UAE,270647,10312,16.3,6,2011,Summer
2018-03-04,Libya,161925,32134,9.84,3,2018,Ramadan
2022-04-12,Kuwait,221734,19795,5.63,4,2022,Ramadan
2010-03-16,Germany,182548,18631,12.24,3,2010,Ramadan
2014-03-25,UK,262872,59173,15.98,3,2014,Ramadan
2019-03-29,Mexico,291991,34295,9.71,3,2019,Ramadan
2018-06-02,Japan,189742,22461,14.6,6,2018,Summer
2017-05-08,UK,244555,35753,6.89,5,2017,Spring
2022-07-11,Qatar,151095,17427,5.67,7,2022,Summer
2021-06-16,Morocco,270604,38961,9.6,6,2021,Summer
2017-02-07,South Africa,310225,37644,14.8,2,2017,Winter
2018-06-02,Portugal,177900,38904,11.54,6,2018,Summer
2016-07-12,Poland,315327,19332,12.27,7,2016,Summer
2018-08-01,Morocco,241088,27812,18.02,8,2018,Summer
2021-09-14,Austria,294187,32193,6.38,9,2021,Spring
2023-04-07,Canada,180388,41186,18.11,4,2023,Ramadan
2018-05-03,Jordan,307533,15885,10.41,5,2018,Spring
2018-07-02,Greece,229207,6535,9.06,7,2018,Summer
2022-03-13,Italy,211864,24406,15.62,3,2022,Ramadan
2011-01-10,Egypt,165072,36999,10.12,1,2011,Winter
2023-06-06,Austria,153240,25309,8.31,6,2023,Summer
2016-12-09,Denmark,224660,31096,12.47,12,2016,Winter
2015-06-18,UK,210231,17788,8.25,6,2015,Summer
2019-07-27,Peru,234178,37452,16.22,7,2019,Summer
2024-05-01,Argentina,246178,8661,10.78,5,2024,Spring
2013-07-28,Japan,166100,22068,13.68,7,2013,Summer
2011-02-09,UAE,280576,21132,14.3,2,2011,Winter
2016-05-13,Norway,227724,31271,10.57,5,2016,Spring
2014-10-21,Austria,271016,35470,9.72,10,2014,Spring
2010-01-15,Argentina,209507,24204,16.04,1,2010,Winter
2016-03-14,Chile,189977,28403,16.08,3,2016,Ramadan
2014-12-20,Switzerland,260808,11422,14.45,12,2014,Winter
2012-11-30,Romania,275414,15763,15.28,11,2012,Spring
2022-07-11,Egypt,339095,34274,15.86,7,2022,Summer
2020-04-22,Norway,157438,32010,14.98,4,2020,Ramadan
2016-07-12,Switzerland,202198,10034,11.77,7,2016,Summer
2010-11-11,Libya,261795,15010,18.12,11,2010,Spring
2023-03-08,Turkey,291287,32399,15.03,3,2023,Ramadan
2016-07-12,Norway,234389,35671,7.27,7,2016,Summer
2016-08-11,South Africa,219934,25189,10.93,8,2016,Summer
2016-06-12,Switzerland,178750,32966,14.43,6,2016,Summer
2020-08-20,Mexico,184786,10700,11.11,8,2020,Summer
2019-02-27,Denmark,150896,29983,12.82,2,2019,Winter
2021-09-14,Peru,187251,16501,17.27,9,2021,Spring
2024-05-01,Denmark,327569,24667,10.62,5,2024,Spring
2010-01-15,Jordan,189247,32295,15.45,1,2010,Winter
2014-11-20,Chile,193781,28348,7.35,11,2014,Spring
2021-11-13,India,206216,20337,10.76,11,2021,Spring
2019-01-28,South Africa,178699,26019,11.48,1,2019,Winter
2012-02-04,USA,349072,78159,11.84,2,2012,Winter
2019-10-25,Mexico,191761,31558,10.55,10,2019,Spring
2015-01-19,Chile,174216,34270,17.41,1,2015,Winter
2024-06-30,USA,196057,48223,7.18,6,2024,Summer
2012-09-01,Peru,257457,22671,8.93,9,2012,Spring
2024-03-02,Denmark,172284,27267,17.02,3,2024,Ramadan
2015-12-15,Greece,165939,31804,12.81,12,2015,Winter
2017-03-09,Egypt,198251,18561,5.55,3,2017,Ramadan
2011-10-07,Canada,306094,56629,9.62,10,2011,Spring
2015-12-15,Belgium,161187,13269,11.0,12,2015,Winter
2016-10-10,Egypt,331876,8984,7.97,10,2016,Spring
2010-09-12,UAE,346591,16029,12.11,9,2010,Spring
2017-06-07,Romania,291389,20180,8.66,6,2017,Summer
2024-02-01,Denmark,326098,37228,12.87,2,2024,Winter
2023-05-07,Sweden,199505,15001,15.55,5,2023,Spring
2015-01-19,Turkey,260468,27154,8.89,1,2015,Winter
2014-06-23,Algeria,202094,24583,10.19,6,2014,Summer
2018-02-02,Argentina,327410,32640,6.1,2,2018,Winter
2024-03-02,UAE,181684,12230,10.3,3,2024,Ramadan
2022-05-12,Saudi Arabia,295360,27270,8.7,5,2022,Spring
2020-04-22,Spain,260052,20608,11.9,4,2020,Ramadan
2012-02-04,Morocco,251736,28674,11.61,2,2012,Winter
2024-07-30,Kuwait,332945,39891,7.12,7,2024,Summer
2014-08-22,Egypt,223546,28827,17.76,8,2014,Summer
2018-05-03,Colombia,256332,23627,9.09,5,2018,Spring
2023-04-07,UAE,255579,39488,13.15,4,2023,Ramadan
2024-03-02,Morocco,209825,27519,9.58,3,2024,Ramadan
2020-05-22,Poland,213762,23773,13.44,5,2020,Spring
2011-06-09,Lebanon,300457,9903,17.1,6,2011,Summer
2020-07-21,Kuwait,330336,18752,6.79,7,2020,Summer
2020-06-21,Kuwait,308904,28076,12.5,6,2020,Summer
2019-04-28,Egypt,319755,16823,9.17,4,2019,Ramadan
2022-09-09,Mexico,257481,27424,9.08,9,2022,Spring
2015-09-16,Austria,229566,15375,16.29,9,2015,Spring
2016-12-09,Romania,304401,37215,12.47,12,2016,Winter
2012-06-03,Egypt,275644,18041,17.98,6,2012,Summer
2015-03-20,Italy,312013,70220,7.2,3,2015,Ramadan
2024-06-30,Saudi Arabia,207303,30945,9.48,6,2024,Summer
2018-06-02,Mexico,197809,31494,5.55,6,2018,Summer
2020-05-22,France,344620,27014,12.69,5,2020,Spring
2012-11-30,India,330746,6900,5.98,11,2012,Spring
2017-12-04,Lebanon,219162,16633,16.96,12,2017,Winter
2014-07-23,Saudi Arabia,263236,23314,8.24,7,2014,Summer
2013-07-28,Poland,213419,13669,16.7,7,2013,Summer
2020-10-19,Portugal,160653,35042,6.49,10,2020,Spring
2019-02-27,Egypt,198503,35106,16.1,2,2019,Winter
2012-07-03,UAE,181615,15101,9.38,7,2012,Summer
2018-10-30,Germany,224596,36957,11.41,10,2018,Spring
2011-08-08,Morocco,191739,34243,7.83,8,2011,Summer
2016-12-09,UK,303583,59544,14.09,12,2016,Winter
2013-05-29,Kuwait,228996,10707,16.32,5,2013,Spring
2021-01-17,India,268885,13079,8.96,1,2021,Winter
2012-05-04,Japan,220582,37881,10.84,5,2012,Spring
2020-03-23,Chile,311987,16995,18.41,3,2020,Ramadan
2018-07-02,China,225663,43999,7.63,7,2018,Summer
2010-03-16,USA,283100,71623,8.97,3,2010,Ramadan
2010-10-12,China,305129,29575,17.8,10,2010,Spring
2023-08-05,Canada,244838,53976,13.59,8,2023,Summer
2017-10-05,Germany,163760,30259,6.8,10,2017,Spring
2013-10-26,South Africa,335484,16329,12.56,10,2013,Spring
2020-06-21,Norway,242373,27547,18.16,6,2020,Summer
2021-12-13,Qatar,155193,36588,15.41,12,2021,Winter
2023-03-08,South Africa,266159,9031,14.84,3,2023,Ramadan
2013-08-27,Colombia,199427,30954,16.85,8,2013,Summer
2011-10-07,Romania,256491,14649,13.18,10,2011,Spring
2017-01-08,Kuwait,175511,30806,7.2,1,2017,Winter
2022-01-12,Turkey,224208,32949,7.36,1,2022,Winter
2018-08-31,Argentina,269678,26922,9.84,8,2018,Summer
2021-03-18,Libya,177027,8023,12.27,3,2021,Ramadan
2012-10-31,Algeria,163010,14971,18.11,10,2012,Spring
2016-01-14,Germany,297033,28588,9.73,1,2016,Winter
2018-04-03,India,180327,27722,6.82,4,2018,Ramadan
2022-09-09,Australia,197282,32415,10.81,9,2022,Spring
2017-10-05,France,255130,34008,17.23,10,2017,Spring
2017-01-08,Greece,321686,9159,6.14,1,2017,Winter
2022-11-08,Jordan,258460,6438,6.46,11,2022,Spring
2010-12-11,Saudi Arabia,193414,10801,14.69,12,2010,Winter
2012-08-02,China,326856,48733,10.23,8,2012,Summer
2013-07-28,Mexico,169077,16122,17.17,7,2013,Summer
2021-08-15,South Africa,185293,26406,7.45,8,2021,Summer
2013-05-29,Argentina,194090,16609,13.74,5,2013,Spring
2023-11-03,Qatar,216660,14657,8.72,11,2023,Spring
2013-02-28,South Africa,311718,39392,10.48,2,2013,Winter
2014-08-22,Romania,250787,36073,17.5,8,2014,Summer
2016-07-12,Argentina,337991,30353,11.21,7,2016,Summer
2017-04-08,Romania,342557,27291,16.29,4,2017,Ramadan
2022-08-10,UAE,224589,24608,14.17,8,2022,Summer
2022-11-08,Chile,189235,10885,9.5,11,2022,Spring
2012-09-01,Saudi Arabia,163599,12927,8.13,9,2012,Spring
2015-05-19,Algeria,182984,12038,11.84,5,2015,Spring
2024-05-01,Czech Republic,324928,6399,9.08,5,2024,Spring
2019-03-29,Sweden,319290,28174,15.97,3,2019,Ramadan
2014-09-21,Algeria,153949,26267,7.68,9,2014,Spring
2020-04-22,Australia,237221,32063,14.83,4,2020,Ramadan
2016-11-09,Japan,248555,13513,14.03,11,2016,Spring
2022-08-10,Switzerland,283986,23159,12.88,8,2022,Summer
2024-06-30,Japan,220698,28500,8.13,6,2024,Summer
2014-02-23,UK,281652,16123,16.07,2,2014,Winter
2010-09-12,Qatar,293301,38606,13.87,9,2010,Spring
2013-04-29,Spain,154268,35119,7.12,4,2013,Ramadan
2016-05-13,Australia,198900,38831,13.0,5,2016,Spring
2013-08-27,Japan,300171,16080,6.17,8,2013,Summer
2014-11-20,USA,314691,28963,6.76,11,2014,Spring
2011-11-06,UK,272224,39947,12.44,11,2011,Spring
2024-05-01,Spain,234306,37924,10.55,5,2024,Spring
2019-08-26,USA,322727,79555,12.28,8,2019,Summer
2014-07-23,Libya,338317,15747,15.03,7,2014,Summer
2019-09-25,Chile,154426,38315,13.75,9,2019,Spring
2012-05-04,Hungary,196742,13924,6.07,5,2012,Spring
2023-05-07,Czech Republic,204810,34480,6.72,5,2023,Spring
2023-10-04,Poland,322596,32679,9.59,10,2023,Spring
2020-01-23,Spain,237822,5628,5.52,1,2020,Winter
2018-09-30,Australia,207149,32713,7.38,9,2018,Spring
2010-06-14,Hungary,195900,39932,14.4,6,2010,Summer
2016-04-13,Colombia,272444,13351,13.39,4,2016,Ramadan
2024-01-02,Algeria,167458,5546,10.55,1,2024,Winter
2014-02-23,Qatar,304007,25336,8.14,2,2014,Winter
2014-10-21,Turkey,293115,8712,14.57,10,2014,Spring
2024-02-01,Libya,298691,33531,15.74,2,2024,Winter
2017-03-09,Jordan,193131,24457,8.08,3,2017,Ramadan
2014-08-22,Denmark,290061,8142,5.86,8,2014,Summer
2011-06-09,Libya,338597,39928,7.04,6,2011,Summer
2016-01-14,Turkey,201425,6727,12.44,1,2016,Winter
2012-07-03,India,231367,9279,8.42,7,2012,Summer
2024-05-01,Saudi Arabia,204316,7398,8.35,5,2024,Spring
2023-11-03,Spain,223341,10748,10.48,11,2023,Spring
2012-09-01,Japan,346760,39498,15.63,9,2012,Spring
2011-01-10,UAE,259161,16833,17.47,1,2011,Winter
2017-08-06,UK,262978,27280,11.33,8,2017,Summer
2012-07-03,Japan,334780,36671,10.29,7,2012,Summer
2024-01-02,Sweden,243151,19236,5.85,1,2024,Winter
2018-06-02,Austria,232357,36765,13.36,6,2018,Summer
2013-08-27,Romania,343391,9794,9.68,8,2013,Summer
2023-05-07,Jordan,276854,27726,18.43,5,2023,Spring
2024-07-30,Egypt,305694,36249,16.82,7,2024,Summer
2012-08-02,Norway,290699,32202,11.23,8,2012,Summer
2014-10-21,Belgium,219021,7924,11.22,10,2014,Spring
2015-03-20,Algeria,349114,27178,13.63,3,2015,Ramadan
2010-04-15,China,294901,52887,16.62,4,2010,Ramadan
2018-12-29,China,257337,15433,13.8,12,2018,Winter
2022-11-08,Libya,175496,35688,11.42,11,2022,Spring
2023-08-05,UK,195227,55459,16.08,8,2023,Summer
2018-11-29,Hungary,287943,34802,11.56,11,2018,Spring
2019-10-25,India,260021,36890,8.21,10,2019,Spring
2017-03-09,Greece,290430,15288,10.64,3,2017,Ramadan
2018-05-03,Australia,181625,37784,12.29,5,2018,Spring
2016-05-13,France,277248,63842,8.29,5,2016,Spring
2011-07-09,Saudi Arabia,214300,18487,16.29,7,2011,Summer
2012-05-04,South Africa,160329,5410,6.06,5,2012,Spring
2021-07-16,Norway,194182,15434,9.7,7,2021,Summer
2014-06-23,Belgium,254193,25208,11.62,6,2014,Summer
2010-08-13,Romania,255961,33172,12.83,8,2010,Summer
2020-01-23,Mexico,273857,12753,12.38,1,2020,Winter
2022-07-11,Germany,260195,57328,10.37,7,2022,Summer
2015-10-16,Lebanon,274843,6873,14.1,10,2015,Spring
2015-08-17,Poland,163460,32249,8.69,8,2015,Summer
2010-12-11,Romania,158000,32374,13.85,12,2010,Winter
2012-05-04,Colombia,197978,17668,5.72,5,2012,Spring
2017-01-08,Saudi Arabia,331662,6515,14.31,1,2017,Winter
2022-06-11,Kuwait,182375,11881,7.78,6,2022,Summer
2011-04-10,Poland,155372,29967,11.88,4,2011,Ramadan
2013-04-29,Australia,277783,30498,15.43,4,2013,Ramadan
2011-10-07,India,331275,34174,9.47,10,2011,Spring
2019-06-27,Australia,331058,8583,17.43,6,2019,Summer
2012-12-30,Switzerland,278235,26947,7.02,12,2012,Winter
2019-01-28,Egypt,174560,36392,11.95,1,2019,Winter
2011-04-10,USA,159704,52461,7.14,4,2011,Ramadan
2018-11-29,Algeria,242359,34033,17.23,11,2018,Spring
2018-12-29,Portugal,261406,24854,8.86,12,2018,Winter
2015-02-18,Mexico,154081,12022,13.84,2,2015,Winter
2020-11-18,Mexico,249651,17240,5.69,11,2020,Spring
2015-07-18,Turkey,294552,10281,11.72,7,2015,Summer
2023-07-06,Netherlands,290811,30826,12.62,7,2023,Summer
2013-02-28,Spain,328926,27527,15.41,2,2013,Winter
2016-05-13,Jordan,166357,29922,17.67,5,2016,Spring
2015-10-16,Egypt,200574,17480,14.66,10,2015,Spring
2022-02-11,Colombia,180626,13260,9.71,2,2022,Winter
2018-03-04,Romania,188415,38965,16.68,3,2018,Ramadan
2016-06-12,Saudi Arabia,179083,30957,16.81,6,2016,Summer
2011-03-11,Libya,185455,39328,11.09,3,2011,Ramadan
2019-05-28,India,257372,24635,16.27,5,2019,Spring
2017-10-05,Mexico,294974,20416,9.26,10,2017,Spring
2012-12-30,China,186282,28416,18.26,12,2012,Winter
2016-09-10,Chile,198839,25262,9.66,9,2016,Spring
2016-10-10,Belgium,224997,11618,16.78,10,2016,Spring
2021-07-16,Canada,165633,24679,7.66,7,2021,Summer
2024-09-28,Netherlands,232924,28887,17.96,9,2024,Spring
2019-04-28,Jordan,172969,11502,15.98,4,2019,Ramadan
2016-06-12,Chile,159533,7990,5.83,6,2016,Summer
2016-08-11,Libya,269364,16627,15.24,8,2016,Summer
2014-11-20,Japan,301455,18818,15.05,11,2014,Spring
2014-05-24,Morocco,193967,22335,14.91,5,2014,Spring
2018-02-02,Romania,211852,37536,17.2,2,2018,Winter
2016-08-11,Canada,220800,62628,13.51,8,2016,Summer
2011-04-10,Argentina,287368,21779,15.43,4,2011,Ramadan
2014-11-20,Libya,310451,38532,17.85,11,2014,Spring
2018-08-31,Norway,164851,32634,13.79,8,2018,Summer
2010-02-14,UK,233554,49371,14.55,2,2010,Winter
2021-11-13,Jordan,268936,13555,13.75,11,2021,Spring
2013-10-26,Libya,270939,23737,7.66,10,2013,Spring
2017-10-05,Greece,156355,24756,8.49,10,2017,Spring
2019-08-26,Algeria,151721,24781,9.4,8,2019,Summer
2012-05-04,Algeria,224626,22816,13.93,5,2012,Spring
2020-12-18,Netherlands,160453,20979,14.37,12,2020,Winter
2017-11-04,Portugal,281058,14049,7.94,11,2017,Spring
2015-09-16,Norway,287776,28195,13.31,9,2015,Spring
2019-04-28,South Africa,341303,15975,17.74,4,2019,Ramadan
2022-10-09,Mexico,270417,8462,7.73,10,2022,Spring
2022-09-09,Sweden,288337,34756,15.65,9,2022,Spring
2023-06-06,South Africa,223767,13289,12.4,6,2023,Summer
2015-08-17,Greece,334764,31089,7.16,8,2015,Summer
2020-06-21,Sweden,346562,13800,6.46,6,2020,Summer
2013-08-27,Canada,238114,45484,14.2,8,2013,Summer
2010-04-15,Germany,193163,34931,7.61,4,2010,Ramadan
2020-01-23,Argentina,339474,37036,5.56,1,2020,Winter
2015-01-19,Spain,242061,33842,14.89,1,2015,Winter
2020-08-20,Poland,176387,10431,6.57,8,2020,Summer
2010-05-15,Hungary,194924,5499,10.37,5,2010,Spring
2016-09-10,Argentina,275562,20835,12.01,9,2016,Spring
2022-09-09,Poland,188713,12714,6.9,9,2022,Spring
2022-05-12,Peru,331496,5098,12.51,5,2022,Spring
2015-02-18,UAE,331052,28640,14.26,2,2015,Winter
2020-05-22,Germany,330955,35380,7.03,5,2020,Spring
2022-04-12,Greece,236778,35054,6.73,4,2022,Ramadan
2023-03-08,Poland,322014,36013,5.94,3,2023,Ramadan
2010-03-16,Austria,163634,15936,13.94,3,2010,Ramadan
2024-07-30,Romania,173123,25157,9.73,7,2024,Summer
2012-08-02,Australia,226955,18233,14.11,8,2012,Summer
2021-12-13,Czech Republic,200703,36524,7.94,12,2021,Winter
2013-12-25,Saudi Arabia,165774,5035,17.64,12,2013,Winter
2019-08-26,France,176209,56896,6.45,8,2019,Summer
2018-08-31,Italy,299596,35765,10.92,8,2018,Summer
2012-03-05,Romania,153914,19197,12.8,3,2012,Ramadan
2010-04-15,France,292964,78469,6.63,4,2010,Ramadan
2012-07-03,Greece,347883,38338,7.7,7,2012,Summer
2017-07-07,Hungary,325286,6524,6.6,7,2017,Summer
2018-10-30,USA,215707,55403,15.88,10,2018,Spring
2010-06-14,France,210990,34328,12.07,6,2010,Summer
2020-01-23,Switzerland,280320,23849,15.55,1,2020,Winter
2011-08-08,UK,213594,46386,14.54,8,2011,Summer
2016-03-14,Australia,313830,21466,12.2,3,2016,Ramadan
2010-05-15,Portugal,236101,25341,6.72,5,2010,Spring
2023-06-06,UK,252903,55062,13.13,6,2023,Summer
2015-10-16,Australia,298485,9408,15.92,10,2015,Spring
2015-02-18,Canada,207138,56960,11.55,2,2015,Winter
2018-07-02,Mexico,236356,23281,17.88,7,2018,Summer
2016-08-11,Spain,218730,5903,8.3,8,2016,Summer
2024-01-02,UAE,296545,15278,10.3,1,2024,Winter
2021-02-16,Jordan,285601,25848,7.56,2,2021,Winter
2015-12-15,Chile,256623,26228,7.95,12,2015,Winter
2014-09-21,China,155631,57250,9.29,9,2014,Spring
2018-01-03,Egypt,320038,5091,10.02,1,2018,Winter
2010-02-14,Egypt,329326,39610,13.42,2,2010,Winter
2013-07-28,Australia,282824,15243,6.22,7,2013,Summer
2013-06-28,Czech Republic,275485,17725,18.38,6,2013,Summer
2023-08-05,Netherlands,229872,10578,8.23,8,2023,Summer
2017-05-08,Colombia,240027,15650,9.74,5,2017,Spring
2023-07-06,Japan,290865,8437,7.79,7,2023,Summer
2010-10-12,UAE,297651,22877,17.08,10,2010,Spring
2023-06-06,Mexico,185717,10904,18.42,6,2023,Summer
2014-04-24,Belgium,194782,18562,13.8,4,2014,Ramadan
2012-05-04,Egypt,158285,26706,7.58,5,2012,Spring
2012-09-01,Lebanon,310516,37362,6.11,9,2012,Spring
2021-12-13,Romania,194019,13180,9.13,12,2021,Winter
2010-11-11,Peru,221407,30304,12.85,11,2010,Spring
2011-11-06,China,198482,41565,15.77,11,2011,Spring
2024-05-31,Algeria,277051,25673,16.77,5,2024,Spring
2017-10-05,Egypt,222812,14708,17.55,10,2017,Spring
2021-08-15,Morocco,302307,29866,6.81,8,2021,Summer
2010-02-14,Poland,291889,6509,15.45,2,2010,Winter
2013-03-30,UAE,271510,27396,14.29,3,2013,Ramadan
2014-09-21,Czech Republic,274106,13897,11.93,9,2014,Spring
2011-08-08,Peru,261821,18524,9.4,8,2011,Summer
2020-11-18,China,162770,38329,9.27,11,2020,Spring
2013-11-25,Turkey,242302,37823,10.13,11,2013,Spring
2013-02-28,Norway,344821,10386,6.73,2,2013,Winter
2014-09-21,South Africa,241773,16840,11.74,9,2014,Spring
2014-05-24,Netherlands,255716,29814,16.12,5,2014,Spring
2015-06-18,Greece,180361,32843,7.79,6,2015,Summer
2015-11-15,Brazil,229721,22041,12.46,11,2015,Spring
2024-08-29,Libya,235828,29832,11.93,8,2024,Summer
2017-05-08,Spain,180405,33474,11.39,5,2017,Spring
2023-11-03,Argentina,207191,39792,7.05,11,2023,Spring
2014-04-24,Canada,235680,49799,9.89,4,2014,Ramadan
2015-06-18,France,309014,77175,11.0,6,2015,Summer
2023-06-06,Netherlands,182305,14265,6.04,6,2023,Summer
2013-12-25,South Africa,183107,9123,8.1,12,2013,Winter
2013-07-28,Kuwait,276397,12581,14.11,7,2013,Summer
2024-06-30,Egypt,323735,11947,13.06,6,2024,Summer
2023-11-03,South Africa,154419,13171,13.51,11,2023,Spring
2020-11-18,Sweden,330766,24098,5.78,11,2020,Spring
2020-04-22,France,219328,28800,7.0,4,2020,Ramadan
2018-12-29,South Africa,300120,10374,16.62,12,2018,Winter
2020-09-19,Switzerland,273031,13995,9.88,9,2020,Spring
2012-12-30,Belgium,176588,29598,16.27,12,2012,Winter
2024-06-30,Algeria,173074,39836,7.92,6,2024,Summer
2023-12-03,Argentina,219119,6911,8.72,12,2023,Winter
2021-06-16,Colombia,262126,18372,10.34,6,2021,Summer
2017-11-04,Libya,335751,20251,9.28,11,2017,Spring
2016-08-11,Sweden,228632,36931,12.9,8,2016,Summer
2024-01-02,Czech Republic,300909,20029,9.11,1,2024,Winter
2019-08-26,Peru,177753,32126,13.59,8,2019,Summer
2012-03-05,Qatar,230103,13411,17.76,3,2012,Ramadan
2016-08-11,Mexico,298525,15296,8.23,8,2016,Summer
2018-08-31,Kuwait,171662,12643,7.09,8,2018,Summer
2017-07-07,Argentina,198141,30635,9.22,7,2017,Summer
2019-01-28,Hungary,213201,18016,13.21,1,2019,Winter
2018-01-03,UAE,154752,8083,10.16,1,2018,Winter
2011-07-09,UK,345789,22688,18.49,7,2011,Summer
2012-03-05,Morocco,162173,34795,6.02,3,2012,Ramadan
2016-10-10,Austria,298197,29219,18.12,10,2016,Spring
2017-02-07,Austria,316165,25482,17.4,2,2017,Winter
2019-09-25,Denmark,310591,37149,8.75,9,2019,Spring
2012-08-02,Poland,225561,16530,12.62,8,2012,Summer
2019-12-24,Sweden,339075,36436,13.21,12,2019,Winter
2010-05-15,USA,303862,74884,13.04,5,2010,Spring
2013-11-25,Kuwait,250529,26397,15.46,11,2013,Spring
2021-12-13,Libya,221054,25872,7.34,12,2021,Winter
2023-06-06,Turkey,201124,22641,16.37,6,2023,Summer
2015-09-16,Sweden,209857,21062,14.47,9,2015,Spring
2023-08-05,USA,266159,37832,14.11,8,2023,Summer
2021-08-15,Norway,199752,12305,13.06,8,2021,Summer
2014-07-23,France,317496,39558,12.1,7,2014,Summer
2018-02-02,Italy,225524,27286,8.59,2,2018,Winter
2020-01-23,Canada,259097,70098,13.38,1,2020,Winter
2015-06-18,UAE,204848,6757,11.75,6,2015,Summer
2014-03-25,Hungary,282944,7646,11.15,3,2014,Ramadan
2011-05-10,Belgium,303620,30925,6.81,5,2011,Spring
2015-01-19,Peru,294847,28625,9.38,1,2015,Winter
2013-04-29,Norway,215478,11896,8.44,4,2013,Ramadan
2016-03-14,Libya,321252,8608,10.04,3,2016,Ramadan
2022-11-08,Switzerland,274877,12083,11.18,11,2022,Spring
2018-08-31,Austria,287232,17775,15.89,8,2018,Summer
2019-03-29,Portugal,336652,36034,9.86,3,2019,Ramadan
2013-08-27,Jordan,160489,33239,17.08,8,2013,Summer
2010-04-15,Greece,251741,39688,17.26,4,2010,Ramadan
2024-08-29,UAE,224313,24999,8.3,8,2024,Summer
2015-02-18,Greece,306720,30703,10.14,2,2015,Winter
2011-02-09,Mexico,296493,37409,7.16,2,2011,Winter
2021-02-16,Austria,163758,6587,13.86,2,2021,Winter
2020-05-22,Japan,159667,9720,15.06,5,2020,Spring
2018-05-03,Japan,159918,5056,14.14,5,2018,Spring
2011-09-07,Switzerland,234072,14548,15.06,9,2011,Spring
2015-06-18,Argentina,158239,13261,16.92,6,2015,Summer
2021-03-18,Japan,234302,14000,16.37,3,2021,Ramadan
2024-03-02,Hungary,225851,9249,9.21,3,2024,Ramadan
2020-12-18,Morocco,278661,23004,7.88,12,2020,Winter
2022-12-08,Austria,344724,11994,17.63,12,2022,Winter
2023-11-03,Algeria,224452,8939,8.11,11,2023,Spring
2017-05-08,Mexico,315512,38287,13.26,5,2017,Spring
2014-09-21,Qatar,240906,34904,14.6,9,2014,Spring
2014-05-24,China,203544,24863,12.27,5,2014,Spring
2023-06-06,USA,190784,23447,7.55,6,2023,Summer
2016-04-13,Brazil,291321,5755,7.74,4,2016,Ramadan
2020-03-23,Poland,253899,37234,13.15,3,2020,Ramadan
2019-11-24,Lebanon,236820,27861,10.58,11,2019,Spring
2012-01-05,Peru,228259,21253,18.14,1,2012,Winter
2011-08-08,Norway,245700,16902,16.93,8,2011,Summer
2010-06-14,Czech Republic,256780,6174,13.16,6,2010,Summer
2010-12-11,Argentina,190299,7975,10.07,12,2010,Winter
2015-02-18,Qatar,333145,30791,17.79,2,2015,Winter
2011-05-10,Greece,175401,23304,8.52,5,2011,Spring
2023-12-03,Algeria,163915,22778,11.54,12,2023,Winter
2020-10-19,Italy,238876,45339,18.16,10,2020,Spring
2013-12-25,Greece,185880,21116,13.12,12,2013,Winter
